102.0145 	EXP 	trialFix: autoDraw = True
103.0114 	EXP 	trialBlue: autoDraw = True
103.0114 	EXP 	trialOrange: autoDraw = True
103.0283 	EXP 	trialFix: autoDraw = False
104.0111 	EXP 	trialBlue: autoDraw = False
104.0111 	EXP 	trialOrange: autoDraw = False
104.0176 	EXP 	New trial (rep=0, index=31): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
104.0288 	EXP 	trialBlue: autoDraw = False
104.0288 	EXP 	trialOrange: autoDraw = False
104.0288 	EXP 	trialFix: autoDraw = False
104.0288 	EXP 	trialBlue: opacity = 1.0
104.0288 	EXP 	trialOrange: opacity = 0.0
104.0288 	EXP 	trialFix: autoDraw = True
105.0109 	EXP 	trialBlue: autoDraw = True
105.0109 	EXP 	trialOrange: autoDraw = True
105.0444 	EXP 	trialFix: autoDraw = False
105.8335 	DATA 	Keypress: space
105.8529 	EXP 	New trial (rep=0, index=32): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
105.8634 	EXP 	trialBlue: autoDraw = False
105.8634 	EXP 	trialOrange: autoDraw = False
105.8634 	EXP 	trialFix: autoDraw = False
105.8634 	EXP 	trialBlue: opacity = 1.0
105.8634 	EXP 	trialOrange: opacity = 0.0
105.8634 	EXP 	trialFix: autoDraw = True
106.8604 	EXP 	trialBlue: autoDraw = True
106.8604 	EXP 	trialOrange: autoDraw = True
106.8768 	EXP 	trialFix: autoDraw = False
107.5527 	EXP 	New trial (rep=0, index=33): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
107.5580 	DATA 	Keypress: space
107.5644 	EXP 	trialBlue: autoDraw = False
107.5644 	EXP 	trialOrange: autoDraw = False
107.5644 	EXP 	trialFix: autoDraw = False
107.5644 	EXP 	trialBlue: opacity = 1.0
107.5644 	EXP 	trialOrange: opacity = 0.0
107.5644 	EXP 	trialFix: autoDraw = True
108.5602 	EXP 	trialBlue: autoDraw = True
108.5602 	EXP 	trialOrange: autoDraw = True
108.5767 	EXP 	trialFix: autoDraw = False
109.0324 	DATA 	Keypress: space
109.0522 	EXP 	New trial (rep=0, index=34): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
109.0626 	EXP 	trialBlue: autoDraw = False
109.0626 	EXP 	trialOrange: autoDraw = False
109.0626 	EXP 	trialFix: autoDraw = False
109.0626 	EXP 	trialBlue: opacity = 0.0
109.0626 	EXP 	trialOrange: opacity = 1.0
109.0626 	EXP 	trialFix: autoDraw = True
110.0599 	EXP 	trialBlue: autoDraw = True
110.0599 	EXP 	trialOrange: autoDraw = True
110.0764 	EXP 	trialFix: autoDraw = False
111.0593 	EXP 	trialBlue: autoDraw = False
111.0593 	EXP 	trialOrange: autoDraw = False
111.0658 	EXP 	New trial (rep=0, index=35): OrderedDict([('blueOpacity', 0), ('orangeOpacity', 1), ('corrAns', None)])
111.0770 	EXP 	trialBlue: autoDraw = False
111.0770 	EXP 	trialOrange: autoDraw = False
111.0770 	EXP 	trialFix: autoDraw = False
111.0770 	EXP 	trialBlue: opacity = 0.0
111.0770 	EXP 	trialOrange: opacity = 1.0
111.0770 	EXP 	trialFix: autoDraw = True
112.0591 	EXP 	trialBlue: autoDraw = True
112.0591 	EXP 	trialOrange: autoDraw = True
112.0926 	EXP 	trialFix: autoDraw = False
113.0587 	EXP 	trialBlue: autoDraw = False
113.0587 	EXP 	trialOrange: autoDraw = False
113.0821 	EXP 	New trial (rep=0, index=36): OrderedDict([('blueOpacity', 1), ('orangeOpacity', 0), ('corrAns', 'space')])
113.0933 	EXP 	trialBlue: autoDraw = False
113.0933 	EXP 	trialOrange: autoDraw = False
